time,height,Command,TotalDWSQuantity,Metrics,TotalFutureCommitments,TotalGrossFutureCommitments,TotalCommitmentsDueToday,TotalGrossCommitmentsDueToday,TotalBurnsToday,TotalGrossBurnsToday,TotalMonthlyCommitments,TotalGrossMonthlyCommitments,TotalAnnualReward,SaturationPercentAnnual,SaturationPercentMonthly,30dayDWU,90dayDWU,180dayDWU,365dayDWU
1587253906,189516,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587276241,189571,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587299364,189627,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587322646,189685,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587341442,189730,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587362333,189781,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587384449,189838,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587404702,189884,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587427222,189936,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587449212,189991,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587470970,190042,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587493338,190100,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587514140,190147,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587535469,190197,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587557233,190250,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587578948,190301,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587599573,190353,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587622302,190408,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587643368,190459,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587665056,190509,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587686645,190561,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587708760,190615,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,0,0,0,0,31676.70673821127,2867177.9162,41354212.8381642,69.44934660,0.91918200,11.5716,13.3293,15.9658,21.3854
1587729762,190665,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,66.2221037268372,7566.1527,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98257011,0.93751062,10.9908,12.6603,15.1646,20.3122
1587751288,190720,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,66.2221037268372,7566.1527,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98257011,0.93751062,10.9908,12.6603,15.1646,20.3122
1587793468,190821,dwsquote,238,v1.1,28720230.60665794,86534418.96460015,66.2221037268372,7566.1527,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98257011,0.93751062,10.9908,12.6603,15.1646,20.3122
1587815286,190873,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,0,0,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98240644,0.93751062,10.9909,12.6604,15.1646,20.3123
1587838596,190929,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,0,0,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98240644,0.93751062,10.9909,12.6604,15.1646,20.3123
1587859390,190978,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,0,0,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98240644,0.93751062,10.9909,12.6604,15.1646,20.3123
1587881280,191027,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,0,0,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98240644,0.93751062,10.9909,12.6604,15.1646,20.3123
1587901832,191082,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,0,0,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98240644,0.93751062,10.9909,12.6604,15.1646,20.3123
1587924216,191131,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,0,0,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98240644,0.93751062,10.9909,12.6604,15.1646,20.3123
1587945014,191184,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,0,0,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98240644,0.93751062,10.9909,12.6604,15.1646,20.3123
1587968490,191236,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,0,0,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98240644,0.93751062,10.9909,12.6604,15.1646,20.3123
1587989142,191287,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,0,0,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98240644,0.93751062,10.9909,12.6604,15.1646,20.3123
1588011750,191341,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,0,0,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98240644,0.93751062,10.9909,12.6604,15.1646,20.3123
1588032306,191385,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,0,0,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98240644,0.93751062,10.9909,12.6604,15.1646,20.3123
1588053532,191437,1588075602,191491,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,0,0,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98240644,0.93751062,10.9909,12.6604,15.1646,20.3123
1588096825,191539,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,0,0,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98240644,0.93751062,10.9909,12.6604,15.1646,20.3123
1588118939,191594,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,0,0,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98240644,0.93751062,10.9909,12.6604,15.1646,20.3123
1588140049,191644,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,0,0,0,0,31610.48463448443,2859611.7635,40460961.8405421,70.98240644,0.93751062,10.9909,12.6604,15.1646,20.3123
1588161875,191698,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,5632.631341024377,105633.1527,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.98240644,0.77045682,10.9909,12.6604,15.1646,20.3123
1588183478,191749,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,5632.631341024377,105633.1527,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.98240644,0.77045682,10.9909,12.6604,15.1646,20.3123
1588205328,191800,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,5632.631341024377,105633.1527,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.98240644,0.77045682,10.9909,12.6604,15.1646,20.3123
1588226640,191852,dwsquote,238,v1.1,28720164.38455421,86526852.81190014,5632.631341024377,105633.1527,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.98240644,0.77045682,10.9909,12.6604,15.1646,20.3123
1588248390,191907,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,0,0,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.96848529,0.77045682,10.9962,12.6665,15.1719,20.3220
1588270205,191958,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,0,0,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.96848529,0.77045682,10.9962,12.6665,15.1719,20.3220
1588291915,192011,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,0,0,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.96848529,0.77045682,10.9962,12.6665,15.1719,20.3220
1588312858,192063,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,0,0,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.96848529,0.77045682,10.9962,12.6665,15.1719,20.3220
1588334518,192113,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,0,0,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.96848529,0.77045682,10.9962,12.6665,15.1719,20.3220
1588356593,192169,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,0,0,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.96848529,0.77045682,10.9962,12.6665,15.1719,20.3220
1588377721,192221,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,0,0,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.96848529,0.77045682,10.9962,12.6665,15.1719,20.3220
1588399086,192267,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,0,0,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.96848529,0.77045682,10.9962,12.6665,15.1719,20.3220
1588420885,192321,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,0,0,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.96848529,0.77045682,10.9962,12.6665,15.1719,20.3220
1588442258,192375,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,0,0,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.96848529,0.77045682,10.9962,12.6665,15.1719,20.3220
1588465146,192431,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,0,0,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.96848529,0.77045682,10.9962,12.6665,15.1719,20.3220
1588485626,192479,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,0,0,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.96848529,0.77045682,10.9962,12.6665,15.1719,20.3220
1588507861,192533,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,0,0,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.96848529,0.77045682,10.9962,12.6665,15.1719,20.3220
1588528914,192582,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,0,0,0,0,25977.85329346006,2753978.6108,40460961.8405421,70.96848529,0.77045682,10.9962,12.6665,15.1719,20.3220
1588550930,192636,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,25882.72437423481,2743883.4581,0,0,95.12891922523872,10095.1527,40460961.8405421,70.96848529,0.00282135,10.9962,12.6665,15.1719,20.3220
1588572549,192685,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,25882.72437423481,2743883.4581,0,0,95.12891922523872,10095.1527,40460961.8405421,70.96848529,0.00282135,10.9962,12.6665,15.1719,20.3220
1588594042,192737,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,25882.72437423481,2743883.4581,0,0,95.12891922523872,10095.1527,40460961.8405421,70.96848529,0.00282135,10.9962,12.6665,15.1719,20.3220
1588615691,192790,dwsquote,238,v1.1,28714531.75321319,86421219.65920015,25882.72437423481,2743883.4581,0,0,95.12891922523872,10095.1527,40460961.8405421,70.96848529,0.00282135,10.9962,12.6665,15.1719,20.3220
1588637176,192843,dwsquote,238,v1.1,28688649.02883895,83677336.20110013,0,0,0,0,95.12891922523872,10095.1527,40460961.8405421,70.90451567,0.00282135,11.0204,12.6944,15.2054,20.3668
1588658933,192894,dwsquote,239,v1.1,28688947.64044886,83827635.35380013,0,0,298.6116099066033,150299.1527,393.740529131842,160394.3054,40460961.8405421,70.90525369,0.01167764,11.0201,12.6941,15.2050,20.3663
1588680365,192948,dwsquote,239,v1.1,28688947.64044886,83827635.35380013,0,0,298.6116099066033,150299.1527,393.740529131842,160394.3054,40460961.8405421,70.90525369,0.01167764,11.0201,12.6941,15.2050,20.3663
1588701874,193000,dwsquote,239,v1.1,28688947.64044886,83827635.35380013,0,0,298.6116099066033,150299.1527,393.740529131842,160394.3054,40460961.8405421,70.90525369,0.01167764,11.0201,12.6941,15.2050,20.3663
1588723591,193050,dwsquote,239,v1.1,28688947.64044886,83827635.35380013,0,0,298.6116099066033,150299.1527,393.740529131842,160394.3054,40460961.8405421,70.90525369,0.01167764,11.0201,12.6941,15.2050,20.3663
1588745113,193106,dwsquote,239,v1.1,28688947.64044886,83827635.35380013,0,0,0,0,393.740529131842,160394.3054,40460961.8405421,70.90525369,0.01167764,11.0201,12.6941,15.2050,20.3663
1588766604,193156,dwsquote,239,v1.1,28688947.64044886,83827635.35380013,0,0,0,0,393.740529131842,160394.3054,40460961.8405421,70.90525369,0.01167764,11.0201,12.6941,15.2050,20.3663
1588788086,193210,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,65.53248134674232,30066.3054,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1588810028,193263,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,65.53248134674232,30066.3054,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1588832333,193288,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,65.53248134674232,30066.3054,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1588853574,193337,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,65.53248134674232,30066.3054,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1588874831,193403,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1588896504,193456,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1588918145,193509,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1588939551,193562,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1588961284,193612,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1588983079,193670,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1589004557,193716,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1589025257,193771,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1589047156,193824,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1589068892,193874,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1589090724,193923,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1589112509,193976,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1589134193,194029,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1589155949,194080,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1589177029,194132,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1589199030,194184,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1589219283,194239,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1589241651,194285,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,0,0,0,0,459.2730104785843,190460.6108,40460961.8405421,70.90541566,0.01362122,11.0201,12.6940,15.2049,20.3662
1589263470,194336,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,298.6116099066033,150299.1527,0,0,160.661400571981,40161.4581,40460961.8405421,70.90541566,0.00476493,11.0201,12.6940,15.2049,20.3662
1589285429,194393,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,298.6116099066033,150299.1527,0,0,160.661400571981,40161.4581,40460961.8405421,70.90541566,0.00476493,11.0201,12.6940,15.2049,20.3662
1589306176,194440,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,298.6116099066033,150299.1527,0,0,160.661400571981,40161.4581,40460961.8405421,70.90541566,0.00476493,11.0201,12.6940,15.2049,20.3662
1589328376,194491,dwsquote,241,v1.1,28689013.17293021,83857701.65920013,298.6116099066033,150299.1527,0,0,160.661400571981,40161.4581,40460961.8405421,70.90541566,0.00476493,11.0201,12.6940,15.2049,20.3662
1589349905,194545,dwsquote,241,v1.1,28688714.5613203,83707402.50650014,0,0,0,0,160.661400571981,40161.4581,40460961.8405421,70.90467764,0.00476493,11.0203,12.6943,15.2053,20.3667
1589371253,194587,dwsquote,241,v1.1,28688714.5613203,83707402.50650014,0,0,0,0,160.661400571981,40161.4581,40460961.8405421,70.90467764,0.00476493,11.0203,12.6943,15.2053,20.3667
1589393455,194646,dwsquote,241,v1.1,28688714.5613203,83707402.50650014,19.90744066044022,10020.1527,0,0,140.7539599115408,30141.3054,40460961.8405421,70.90467764,0.00417451,11.0203,12.6943,15.2053,20.3667
1589414855,194696,dwsquote,241,v1.1,28688714.5613203,83707402.50650014,19.90744066044022,10020.1527,0,0,140.7539599115408,30141.3054,40460961.8405421,70.90467764,0.00417451,11.0203,12.6943,15.2053,20.3667
1589435815,194747,dwsquote,241,v1.1,28688714.5613203,83707402.50650014,115.0363598856789,20115.3054,0,0,45.6250406863021,20046.1527,40460961.8405421,70.90467764,0.00135316,11.0203,12.6943,15.2053,20.3667
1589501599,194904,dwsquote,241,v1.1,28688694.65387964,83697382.35380013,140.7539599115408,30141.3054,0,0,0,0,40460961.8405421,70.90462843,0.00000000,11.0203,12.6943,15.2053,20.3667
1589522795,194956,dwsquote,241,v1.1,28688599.52496041,83687287.20110014,45.6250406863021,20046.1527,0,0,0,0,40460961.8405421,70.90439332,0.00000000,11.0204,12.6944,15.2054,20.3669
1589544682,195007,dwsquote,241,v1.1,28688599.52496041,83687287.20110014,45.6250406863021,20046.1527,0,0,0,0,40460961.8405421,70.90439332,0.00000000,11.0204,12.6944,15.2054,20.3669
1589566335,195057,dwsquote,241,v1.1,28688553.89991972,83667241.04840013,0,0,0,0,0,0,40460961.8405421,70.90428056,0.00000000,11.0205,12.6945,15.2055,20.3670
1589587922,195114,dwsquote,241,v1.1,28688553.89991972,83667241.04840013,0,0,0,0,0,0,40460961.8405421,70.90428056,0.00000000,11.0205,12.6945,15.2055,20.3670
1589609243,195163,dwsquote,241,v1.1,28688553.89991972,83667241.04840013,0,0,0,0,0,0,40460961.8405421,70.90428056,0.00000000,11.0205,12.6945,15.2055,20.3670
1589631021,195216,dwsquote,241,v1.1,28688553.89991972,83667241.04840013,0,0,0,0,0,0,40460961.8405421,70.90428056,0.00000000,11.0205,12.6945,15.2055,20.3670
1589651871,195264,dwsquote,241,v1.1,28688553.89991972,83667241.04840013,0,0,0,0,0,0,40460961.8405421,70.90428056,0.00000000,11.0205,12.6945,15.2055,20.3670
1589673204,195318,dwsquote,242,v1.1,28891417.16871019,84870104.20110014,0,0,202863.2687904692,1202863.1527,0,0,40460961.8405421,71.40566080,0.00000000,10.8306,12.4757,14.9435,20.0160
1589695304,195370,dwsquote,242,v1.1,28891417.16871019,84870104.20110014,0,0,202863.2687904692,1202863.1527,0,0,40460961.8405421,71.40566080,0.00000000,10.8306,12.4757,14.9435,20.0160
1589717161,195421,dwsquote,242,v1.1,28891417.16871019,84870104.20110014,0,0,202863.2687904692,1202863.1527,0,0,40460961.8405421,71.40566080,0.00000000,10.8306,12.4757,14.9435,20.0160
1589738991,195474,dwsquote,242,v1.1,28891417.16871019,84870104.20110014,0,0,202863.2687904692,1202863.1527,0,0,40460961.8405421,71.40566080,0.00000000,10.8306,12.4757,14.9435,20.0160
1589760726,195529,dwsquote,242,v1.1,28891417.16871019,84870104.20110014,0,0,0,0,0,0,40460961.8405421,71.40566080,0.00000000,10.8306,12.4757,14.9435,20.0160
1589784509,195587,dwsquote,242,v1.1,28891417.16871019,84870104.20110014,0,0,0,0,0,0,40460961.8405421,71.40566080,0.00000000,10.8306,12.4757,14.9435,20.0160
1589803617,195633,dwsquote,242,v1.1,28891417.16871019,84870104.20110014,0,0,0,0,0,0,40460961.8405421,71.40566080,0.00000000,10.8306,12.4757,14.9435,20.0160
1589825230,195684,dwsquote,242,v1.1,28891417.16871019,84870104.20110014,0,0,0,0,0,0,40460961.8405421,71.40566080,0.00000000,10.8306,12.4757,14.9435,20.0160
1589846769,195736,dwsquote,242,v1.1,28891417.16871019,84870104.20110014,0,0,0,0,0,0,40460961.8405421,71.40566080,0.00000000,10.8306,12.4757,14.9435,20.0160
1589868272,195787,dwsquote,242,v1.1,28891417.16871019,84870104.20110014,0,0,0,0,0,0,40460961.8405421,71.40566080,0.00000000,10.8306,12.4757,14.9435,20.0160
1589889717,195837,dwsquote,242,v1.1,28891417.16871019,84870104.20110014,0,0,0,0,0,0,40460961.8405421,71.40566080,0.00000000,10.8306,12.4757,14.9435,20.0160
1589910325,195889,dwsquote,243,v1.1,29090794.81432557,86069482.35380015,0,0,199377.6456153752,1199378.1527,0,0,40460961.8405421,71.89842626,0.00000000,10.6439,12.2607,14.6859,19.6711
1589933066,195940,dwsquote,243,v1.1,29090794.81432557,86069482.35380015,0,0,199377.6456153752,1199378.1527,0,0,40460961.8405421,71.89842626,0.00000000,10.6439,12.2607,14.6859,19.6711
1589954924,195989,dwsquote,243,v1.1,29090794.81432557,86069482.35380015,0,0,199377.6456153752,1199378.1527,0,0,40460961.8405421,71.89842626,0.00000000,10.6439,12.2607,14.6859,19.6711
1589976328,196041,dwsquote,243,v1.1,29090794.81432557,86069482.35380015,0,0,199377.6456153752,1199378.1527,0,0,40460961.8405421,71.89842626,0.00000000,10.6439,12.2607,14.6859,19.6711
1589997743,196092,dwsquote,244,v1.1,29286686.83676585,87265374.50650015,0,0,195892.0224402812,1195892.1527,0,0,40460961.8405421,72.38257694,0.00000000,10.4606,12.0495,14.4329,19.3322
1590019949,196143,dwsquote,244,v1.1,29286686.83676585,87265374.50650015,0,0,195892.0224402812,1195892.1527,0,0,40460961.8405421,72.38257694,0.00000000,10.4606,12.0495,14.4329,19.3322
1590085213,196300,dwsquote,244,v1.1,29286686.83676585,87265374.50650015,0,0,0,0,0,0,40460961.8405421,72.38257694,0.00000000,10.4606,12.0495,14.4329,19.3322
1590126403,196397,dwsquote,244,v1.1,29286686.83676585,87265374.50650015,0,0,0,0,0,0,40460961.8405421,72.38257694,0.00000000,10.4606,12.0495,14.4329,19.3322
1590149432,196450,dwsquote,244,v1.1,29286686.83676585,87265374.50650015,0,0,0,0,0,0,40460961.8405421,72.38257694,0.00000000,10.4606,12.0495,14.4329,19.3322
1590170815,196502,dwsquote,244,v1.1,29286686.83676585,87265374.50650015,0,0,0,0,0,0,40460961.8405421,72.38257694,0.00000000,10.4606,12.0495,14.4329,19.3322
1590192666,196554,dwsquote,245,v1.1,29479192.82526461,88457880.65920015,0,0,192505.9884987613,1192506.1527,0,0,40460961.8405421,72.85835898,0.00000000,10.2803,11.8419,14.1843,18.9991
1590213951,196606,dwsquote,245,v1.1,29479192.82526461,88457880.65920015,0,0,192505.9884987613,1192506.1527,0,0,40460961.8405421,72.85835898,0.00000000,10.2803,11.8419,14.1843,18.9991
1590235784,196659,dwsquote,245,v1.1,29479192.82526461,88457880.65920015,0,0,192505.9884987613,1192506.1527,0,0,40460961.8405421,72.85835898,0.00000000,10.2803,11.8419,14.1843,18.9991
1590257536,196711,dwsquote,245,v1.1,29479192.82526461,88457880.65920015,0,0,192505.9884987613,1192506.1527,0,0,40460961.8405421,72.85835898,0.00000000,10.2803,11.8419,14.1843,18.9991
1590277948,196760,dwsquote,245,v1.1,29479192.82526461,88457880.65920015,0,0,0,0,0,0,40460961.8405421,72.85835898,0.00000000,10.2803,11.8419,14.1843,18.9991
1590300645,196817,dwsquote,245,v1.1,29479192.82526461,88457880.65920015,0,0,0,0,0,0,39587005.0648098,74.46684279,0.00000000,9.6711,11.1401,13.3437,17.8732
1590322162,196870,dwsquote,245,v1.1,29479192.82526461,88457880.65920015,0,0,0,0,0,0,39587005.0648098,74.46684279,0.00000000,9.6711,11.1401,13.3437,17.8732
1590343057,196920,dwsquote,245,v1.1,29479192.82526461,88457880.65920015,0,0,0,0,0,0,39587005.0648098,74.46684279,0.00000000,9.6711,11.1401,13.3437,17.8732
1590365074,196975,dwsquote,245,v1.1,29479192.82526461,88457880.65920015,0,0,0,0,0,0,39587005.0648098,74.46684279,0.00000000,9.6711,11.1401,13.3437,17.8732
